60776,60965,108767,4757,,7Del Crv,Algorab (Delta Corvi),12.497739,-16.515432,26.6312,-209.97,-139.30,9.0,2.940,0.813,B9.5V,-0.012,-25.316094,-3.317674,-7.570570,-0.00000720,0.00002639,-0.00001986,3.2719004348212555,-0.28824867427274875,-0.0000010179632850625,-0.000000675345457,Del,7,Crv,1,60776,,41.19077848677376,,,
60893,61084,108903,4763,,Gam Cru,Gacrux (Gamma Crucis),12.519429,-57.113212,27.1518,27.94,-264.33,21.0,1.590,-0.579,M4III,1.600,-14.606901,-1.998688,-22.800748,0.00001789,-0.00000126,-0.00003693,3.277578929248245,-0.9968135891950087,0.00000013545694234722223,-0.000001281508001,Gam,,Cru,1,60893,,148.45676750522713,,,
61166,61359,109379,4786,,9Bet Crv,Kraz (Beta Corvi),12.573121,-23.396759,44.6628,0.86,-56.00,-8.0,2.650,-0.600,G5II,0.893,-40.529889,-6.127261,-17.735390,0.00001221,0.00000166,-0.00000788,3.2916353004822296,-0.40835048058703377,0.000000004169397652777778,-0.000000271495661,Bet,9,Crv,1,61166,,151.3561248436207,,,
61748,61941,110379,4825,Gl 482A,29Gam Vir,Porrima (Gamma Virginis),12.694345,-1.449375,11.6850,-616.66,60.66,-19.9,2.740,2.402,F0V+...,0.368,-11.488622,-2.111702,-0.295552,0.00001361,0.00003802,0.00000395,3.3233717735446278,-0.0252963627301925,-0.0000029896520425138888,0.000000294087978,Gam,29,Vir,1,61748,Gl 482,9.532350439205146,,,
62239,62434,111123,4853,,Bet Cru,Becrux (Beta Crucis),12.795359,-59.688764,85.3971,-48.24,-12.82,16.0,1.250,-3.407,B0.5III,-0.238,-42.168771,-8.909619,-73.723149,-0.00000773,0.00001878,-0.00001681,3.349817026601454,-1.0417654498397388,-0.00000023387411950000003,-0.000000062153113,Bet,,Cru,1,62239,,2008.1678041839857,Bet,1.267,1.237
62757,62956,112185,4905,,77Eps UMa,Alioth (Epsilon Ursae Majoris),12.900472,55.959821,25.3100,111.74,-8.99,-9.0,1.760,-0.256,A0p,-0.022,-13.775959,-3.309169,20.972944,0.00000732,-0.00001234,-0.00000824,3.377335590144558,0.9766831266334463,0.0000005417308066527778,-0.000000043584749,Eps,77,UMa,1,62757,,110.25543321022239,Eps,1.776,1.746
62925,63125,112413,4915,,12Alp2CVn,Cor Caroli (Alfa Canum Venaticorum),12.933807,38.318380,35.1989,-233.43,54.98,-3.0,2.890,0.157,A0spe...,-0.115,-26.795114,-6.684223,21.824384,-0.00000166,0.00004064,0.00000546,3.386062717619973,0.6687818903174088,-0.0000011317005745208332,0.000000266550561,Alp-2,12,CVn,1,62925,,75.37025766884257,Alp-2,2.943,2.863
63405,63608,113226,4932,,47Eps Vir,Vindemiatrix (Epsilon Virginis),13.036278,10.959150,33.6022,-275.05,19.96,-14.0,2.850,0.218,G8IIIvar,0.934,-31.782664,-8.840495,6.388060,0.00000213,0.00004710,0.00000047,3.4128895430497517,0.1912732567270875,-0.0000013334800283680557,0.00000009676881,Eps,47,Vir,1,63405,,71.25248247522671,,,
65173,65378,116656,5054,NN 3783A,79Zet UMa,Mizar (Zeta Ursae Majoris),13.398747,54.925362,26.3089,121.23,-22.01,-5.6,2.230,0.129,A2V,0.057,-14.115808,-5.413302,21.531272,0.00000646,-0.00001408,-0.00000630,3.507783854721718,0.9586284043094538,0.0000005877396249374999,-0.000000106707491,Zet,79,UMa,1,65173,NN 3783,77.33925780489973,,2.336,2.196
65269,65474,116658,5056,,67Alp Vir,Spica (Alpha Virginis),13.419883,-11.161322,76.5697,-42.50,-31.73,1.0,0.980,-3.440,B1V,-0.235,-69.990853,-27.285826,-14.821760,-0.00000454,0.00001516,-0.00001175,3.5133172180991257,-0.194801818024575,-0.00000020604581423611113,-0.00000015383138,Alp,67,Vir,1,65269,,2070.1413487910413,Alp,1.001,0.961
65272,65477,116842,5062,NN 3785,80    UMa,Alcor (80 Ursae Majoris),13.420413,54.987958,25.0564,120.35,-16.94,-8.9,3.990,1.995,A5V SB,0.169,-13.393436,-5.223608,20.521915,0.00000861,-0.00001233,-0.00000864,3.5134558303910652,0.9597209083849262,0.0000005834732645486111,-0.000000082127437,,80,UMa,1,65272,,13.867558288718882,,,
67088,67301,120315,5191,,85Eta UMa,Alkaid (Eta Ursae Majoris),13.792354,49.313265,31.8674,-121.23,-15.56,-11.0,1.850,-0.667,B3V SB,-0.099,-18.529548,-9.394541,24.164506,-0.00000355,0.00001920,-0.00001010,3.6108299012782816,0.8606788389261799,-0.0000005877396249374999,-0.000000075437008,Eta,85,UMa,1,67088,,160.99040762157054,,,
67711,67927,121370,5235,Gl 534,8Eta Boo,Mufrid (Eta Bootis),13.911411,18.397717,11.3960,-60.95,-358.10,1.0,2.680,2.396,G0IV,0.580,-9.487671,-5.188142,3.596709,-0.00000795,-0.00000051,-0.00001845,3.64199895242804,0.3211007359693375,-0.00000029549393829861114,-0.00000173611779,Eta,8,Boo,1,67711,,9.585173976856456,,,
68483,68702,122451,5267,,Bet Cen,Hadar (Beta Centauri),14.063729,-60.373039,120.1923,-33.96,-25.06,6.0,0.610,-4.789,B1III,-0.231,-50.954051,-30.562870,-104.478695,-0.00000189,0.00002194,-0.00001255,3.681875660376148,-1.053708314075195,-0.0000001646427259166667,-0.000000121494308,Bet,,Cen,1,68483,,7171.33482657721,Bet,0.634,0.594
68537,68756,123299,5291,,11Alp Dra,Thuban (Alpha Draconis),14.073165,64.375850,92.9368,-56.52,17.19,-13.0,3.670,-1.171,A0III SB,-0.049,-34.416017,-20.758849,83.796391,-0.00000225,0.00002838,-0.00000864,3.6843459063539425,1.1235705482203713,-0.00000027401669224999995,0.000000083339471,Alp,11,Dra,1,68537,,256.09435171567696,,,
68714,68933,123139,5288,Gl 539,5The Cen,Menkent (Theta Centauri),14.111395,-36.369954,18.0343,-519.29,-517.87,1.3,2.060,0.780,K0IIIb,1.011,-12.358808,-7.624204,-10.694288,-0.00000190,0.00005217,-0.00003724,3.6943545480965847,-0.6347754526653112,-0.000002517588961756944,-0.000002510704607,The,5,Cen,1,68714,,42.46195639463128,,,
69451,69673,124897,5340,Gl 541,16Alp Boo,Arcturus (Alpha Bootis),14.261030,19.182410,11.2575,-1093.45,-1999.40,-5.0,-0.050,-0.307,K2IIIp,1.239,-8.823448,-5.932531,3.698938,-0.00005905,0.00003220,-0.00010473,3.7335290285420872,0.33479621805862125,-0.000005301195190034722,-0.000009693364729,Alp,16,Boo,1,69451,,115.55799554021293,,,
70666,70890,,,Gl 551,,Proxima Centauri,14.495985,-62.679485,1.2959,-3775.64,768.16,-16.0,11.010,15.447,M5Ve,1.807,-0.472264,-0.361451,-1.151219,-0.00001186,0.00002079,0.00001675,3.7950399168315756,-1.09396338473328,-0.000018304819248527778,0.000003724144768,,,Cen,1,70666,,0.00005770321353329293,V645,11.079,10.939
71456,71683,128620,5459,Gl 559A,Alp1Cen,Rigil Kentaurus (Alpha Centauri),14.660765,-60.833976,1.3248,-3678.19,481.84,-26.2,-0.010,4.379,G2V,0.710,-0.495203,-0.414084,-1.156625,-0.00000722,0.00002476,0.00002491,3.838179211777228,-1.0617531757704175,-0.00001783236831682639,0.000002336026238,Alp-1,,Cen,1,71456,Gl 559,1.543121065657792,,0.113,-0.087
71879,72105,129988,5505,,36Eps Boo,Izar (Epsilon Bootis),14.749784,27.074222,62.1118,-50.65,20.00,-23.0,2.350,-1.616,A0,0.966,-41.582771,-36.462926,28.269741,0.00000775,0.00002708,-0.00000534,3.8614843383663695,0.47253432342394,-0.0000002455581292013889,0.000000096962736,Eps,36,Boo,1,71879,,385.83355990535125,,,
72380,72607,131873,5563,,7Bet UMi,Kochab (Beta Ursae Minoris),14.845105,74.155505,40.1445,-32.29,11.91,17.0,2.070,-0.948,K4IIIvar,1.465,-8.058164,-7.429707,38.619407,-0.00000611,0.00000291,0.00001736,3.8864392902195473,1.2942577172364538,-0.0000001565463374513889,0.000000057741309,Bet,7,UMi,1,72380,,208.54510476931685,,,
72396,72622,130841,5531,Gl 564.1,9Alp2Lib,Zubenelgenubi (Alpha Librae),14.847977,-16.041778,23.2396,-105.69,-69.00,-46.7,2.750,0.919,A3IV,0.147,-16.408581,-15.151818,-6.421874,0.00002722,0.00004135,0.00000573,3.887191169503684,-0.27998184606259124,-0.0000005123995789791666,-0.000000334521439,Alp-2,9,Lib,1,72396,,37.35940922587999,,,
74556,74785,135742,5685,,27Bet Lib,Zubeneschemali (Beta Librae),15.283449,-9.382917,56.7537,-96.39,-20.76,-35.0,2.610,-1.160,B8V,-0.071,-36.549398,-42.420251,-9.252607,0.00000357,0.00004477,0.00000020,4.001197527020817,-0.16376280166405,-0.0000004673119066875,-0.00000010064732,Bet,27,Lib,1,74556,,253.51286304979072,,,
76035,76267,139006,5793,,5Alp CrB,Alphekka (Alpha Coronae Borealis),15.578128,26.714693,23.0097,120.38,-89.44,2.0,2.220,0.410,A0V,0.032,-12.176093,-16.558746,10.343974,0.00000708,-0.00001304,-0.00000799,4.0783442886637005,0.46625935084814374,0.0000005836187086527777,-0.000000433617355,Alp,5,CrB,1,76035,,59.70352865838366,Alp,2.289,2.209
76835,77070,140573,5854,Gl 596.2,24Alp Ser,Unukalhai (Alpha Serpentis),15.737798,6.425627,22.6757,134.66,44.14,2.7,2.630,0.852,K2III,1.167,-12.578600,-18.695648,2.537718,0.00001105,-0.00001009,0.00000513,4.120145986438394,0.11214834647163249,0.0000006528501022361111,0.000000213996758,Alp,24,Ser,1,76835,,39.73745050614631,,,
78165,78401,143275,5953,,7Del Sco,Dschubba (Delta Scorpii),16.005557,-22.621710,150.6024,-8.67,-36.90,-7.0,2.290,-3.599,B0.2IV,-0.117,-69.332609,-120.492107,-57.928452,0.00000298,0.00001787,-0.00002211,4.190245125208222,-0.39482331934217,-0.00000004203334610416667,-0.000000178896248,Del,7,Sco,1,78165,,2396.624529408638,Del,2.299,2.279
78580,78820,144217,5984,,8Bet1Sco,Graffias (Beta Scorpii),16.090620,-19.805453,123.9157,-6.75,-24.89,-1.0,2.560,-2.906,B0.5V,-0.065,-55.881427,-102.320756,-41.986040,-0.00000067,0.00000723,-0.00001372,4.21251438265692,-0.34567036986359373,-0.000000032724923437500004,-0.000000120670125,Bet-1,8,Sco,1,78580,,1265.9017493002452,,,
80519,80763,148478,6134,,21Alp Sco,Antares (Alpha Scorpii),16.490128,-26.432002,169.7793,-10.16,-23.21,-3.0,1.060,-5.089,M1Ib + B2.5V,1.865,-58.542602,-140.307591,-75.574766,-0.00000338,0.00001360,-0.00001574,4.317105466000638,-0.4613254705959812,-0.000000049257069944444444,-0.000000112525255,Alp,21,Sco,1,80519,,9453.660459579653,Alp,1.155,0.995
80571,80816,148856,6148,,27Bet Her,Kornephoros (Beta Herculis),16.503668,21.489613,42.6621,-98.43,-14.49,-26.0,2.780,-0.370,G8III,0.947,-15.155861,-36.689058,15.628430,-0.00000979,0.00002963,-0.00001253,4.320650131481575,0.3750645053168575,-0.0000004772021057708333,-0.000000070249502,Bet,27,Her,1,80571,,122.4616199265049,,,
82022,82273,150798,6217,,Alp TrA,Atria (Alpha Trianguli Australis),16.811077,-69.027715,119.7605,17.85,-32.92,-3.0,1.910,-3.482,K2IIb-IIIa,1.447,-13.127447,-40.804561,-111.826781,0.00001567,0.00001486,-0.00000398,4.401129586218367,-1.2047609005058013,0.00000008653924197916668,-0.000000159600663,Alp,,TrA,1,82022,,2151.7905703397573,,,
84086,84345,156014,6406,,64Alp1Her,Rasalgethi (Alpha Herculis),17.244127,14.390333,110.2536,-6.71,32.78,-33.0,2.780,-2.432,M5IIvar,1.164,-20.995512,-104.709944,27.400863,0.00000377,0.00003703,0.00000858,4.514501981353768,0.251158687566835,-0.00000003253099796527778,0.000000158921924,Alp-1,64,Her,1,84086,,818.0879579457477,Alp,2.967,2.567
85410,85670,159181,6536,,23Bet Dra,Rastaban (Beta Draconis),17.507213,52.301387,116.5501,-15.59,11.57,-20.0,2.790,-2.543,G2II,0.954,-9.169333,-70.678899,92.218765,-0.00000646,0.00001867,-0.00001219,4.583377711653538,0.9128314068132425,-0.00000007558245279861111,0.000000056092942,Bet,23,Dra,1,85410,,906.149802231998,,,
85665,85927,158926,6527,,35Lam Sco,Shaula (Lambda Scorpii),17.560145,-37.103821,175.1313,-8.90,-29.95,-3.0,1.620,-4.597,B1.5IV+...,-0.231,-16.048583,-138.749793,-105.649898,-0.00000546,0.00001854,-0.00001843,4.597235152451346,-0.6475838425148488,-0.00000004314841756944444,-0.000000145201697,Lam,35,Sco,1,85665,,6008.9695048348585,Lam,1.656,1.596
85769,86032,159561,6556,Gl 681,55Alp Oph,Rasalhague (Alpha Ophiuchi),17.582241,12.560035,14.8965,110.08,-222.61,12.6,2.080,1.215,A5III,0.155,-1.587067,-14.453242,3.239454,0.00000615,-0.00001685,-0.00001289,4.603020022725371,0.2192139606173275,0.0000005336828995555555,-0.000001079243734,Alp,55,Oph,1,85769,,28.444611074479155,,,
85965,86228,159532,6553,,The Sco,Sargas (Theta Scorpii),17.621980,-42.997824,92.0810,6.06,-0.95,1.0,1.860,-2.961,F1II,0.406,-6.654055,-67.016643,-62.796539,0.00000265,-0.00000072,-0.00000101,4.613423665072454,-0.7504535963001288,0.000000029379709041666665,-0.000000004605729,The,,Sco,1,85965,,1331.6803762699813,,,
86475,86742,161096,6603,,60Bet Oph,Cebalrai (Beta Ophiuchi),17.724543,4.567303,25.0941,-40.67,158.80,-12.0,2.760,0.762,K2III,1.168,-1.802333,-24.949291,1.998237,-0.00000394,0.00001409,0.00001828,4.640274382729916,0.079714471486085,-0.00000019717372388194446,0.000000769884124,Bet,60,Oph,1,86475,,43.171784447092264,,,
87561,87833,164058,6705,,33Gam Dra,Etamin (Gamma Draconis),17.943437,51.488895,47.3037,-8.52,-23.05,-28.0,2.240,-1.134,K5III,1.521,-0.436154,-29.451035,37.014357,-0.00000175,0.00001372,-0.00002570,4.697580791571401,0.8986507441914112,-0.000000041306125583333336,-0.000000111749553,Gam,33,Dra,1,87561,,247.5141318074314,,,
87665,87937,,,Gl 699,,Barnard's Star,17.963472,4.693388,1.8238,-797.84,9999.99,-111.0,9.540,13.235,sdM4,1.570,-0.017373,-1.816613,0.149123,-0.00000591,0.00012040,0.00007888,4.702826031672147,0.08191507873243374,-0.000003868037468944444,0.000050066369421,,,Oph,1,87665,,0.00044258837236262646,V2500,9.59,9.49
88361,88635,165135,6746,,10Gam2Sgr,Nash (Gamma Sagittarii),18.096803,-30.424091,29.7000,-55.75,-181.53,22.0,2.980,0.616,K0III,0.981,0.648969,-25.602281,-15.040072,-0.00000787,-0.00000637,-0.00003393,4.737732034018264,-0.5310005637198976,-0.00000027028362690972226,-0.000000880082274,Gam-2,10,Sgr,1,88361,,49.38556196176077,,,
89653,89931,168454,6859,,19Del Sgr,Kaus Meridionalis (Delta Sagittarii),18.349900,-29.828103,106.6098,29.96,-26.38,-20.0,2.720,-2.419,K3III,1.380,8.460232,-92.098382,-53.027575,0.00001318,0.00002584,-0.00000165,4.803992512939064,-0.5205986100711699,0.00000014525017869444445,-0.000000127893848,Del,19,Sgr,1,89653,,808.3510373900685,,,
89906,90185,169022,6879,,20Eps Sgr,Kaus Australis (Epsilon Sagittarii),18.402868,-34.384616,43.9367,-39.61,-124.05,-15.0,1.790,-1.424,B9.5III,-0.031,3.817188,-36.057831,-24.812975,-0.00001129,0.00002654,-0.00001314,4.817859452696385,-0.6001247623494875,-0.00000019203469886805557,-0.00000060141137,Eps,20,Sgr,1,89906,,323.2957533680941,,,
90217,90496,169916,6913,Gl 713.1,22Lam Sgr,Kaus Borealis (Lambda Sagittarii),18.466179,-25.421700,23.9693,-44.81,-186.29,-43.2,2.820,0.922,K1IIIb,1.025,2.635486,-21.487046,-10.289309,-0.00001116,0.00004820,-0.00000058,4.83443427510616,-0.4436923676447937,-0.00000021724501025694445,-0.000000903159405,Lam,22,Sgr,1,90217,,37.25632384666037,,,
90979,91262,172167,7001,Gl 721,3Alp Lyr,Vega (Alpha Lyrae),18.615640,38.783692,7.6787,201.02,287.46,-12.1,0.030,0.604,A0Vvar,-0.001,0.960565,-5.908009,4.809731,0.00000476,0.00001734,0.00000059,4.873563095509031,0.6769031163973025,0.0000009745724606527778,0.000001393645406,Alp,3,Lyr,1,90979,,49.93441887213498,,,
92133,92420,174638,7106,,10Bet Lyr,Sheliak (Beta Lyrae),18.834665,33.362667,294.9853,1.10,-4.46,-19.0,3.520,-3.829,A8:V comp SB,0.003,53.408840,-240.514817,162.223134,-0.00000122,0.00001276,-0.00001601,4.930903798663317,0.5822883858014625,0.000000005332950486111112,-0.00000002162269,Bet,10,Lyr,1,92133,,2962.1019360527675,Bet,4.259,3.329
92564,92855,175191,7121,,34Sig Sgr,Nunki (Sigma Sagittarii),18.921090,-26.296722,69.8324,13.87,-52.65,-11.0,2.050,-2.170,B2.5V,-0.134,14.950858,-60.794062,-30.937099,0.00000027,0.00001858,-0.00001100,4.953529829382003,-0.4589643844760175,0.00000006724365749305555,-0.000000255254402,Sig,34,Sgr,1,92564,,642.6877173170194,,,
93846,94141,178524,7264,,41Pi  Sgr,Albaldah (Pi Sagittarii),19.162731,-21.023615,156.2500,-1.17,-36.83,-10.0,2.880,-3.089,F2II/III,0.377,43.714239,-139.143552,-56.055078,-0.00000671,0.00001839,-0.00002237,5.016791345367199,-0.3669312993726825,-0.0000000056723200625,-0.000000178556878,Pi,41,Sgr,1,93846,,1498.3042106226599,,,
95648,95947,183912,7417,,6Bet1Cyg,Albireo (Beta Cygni),19.512023,27.959681,133.1558,-7.09,-5.63,-24.0,3.050,-2.572,K3II+...,1.088,45.350466,-108.518380,62.430012,-0.00001193,0.00001667,-0.00001472,5.108235547233712,0.4879884921686625,-0.00000003437328995138889,-0.00000002729501,Bet-1,6,Cyg,1,95648,,930.6791831626532,,,
95992,96295,184738,,,,Campbell's Hydrogen Star,19.579231,30.516371,100000.0000,-4.16,-10.19,-30.4,10.000,-10.000,WC...,-0.013,34611.284098,-78889.844899,50778.453408,-0.00084972,-0.00308271,-0.00427137,5.12583076552782,0.5326111517280024,-0.00000002016824911111111,-0.000000049402514,,,Cyg,1,95992,,870963.5899560815,V1966,10.048,9.938
96970,97278,186791,7525,,50Gam Aql,Tarazed (Gamma Aquilae),19.770994,10.613261,121.0654,15.72,-3.08,-2.0,2.720,-2.695,K3II,1.507,53.215608,-106.431852,22.297682,0.00000750,0.00000563,-0.00000215,5.1760341858612176,0.18523635134271627,0.00000007621271058333333,-0.000000014932261,Gam,50,Aql,1,96970,,1042.3174293933046,,,
97338,97649,187642,7557,Gl 768,53Alp Aql,Altair (Alpha Aquilae),19.846388,8.868322,5.1295,536.82,385.54,-26.1,0.760,2.210,A7IV-V,0.221,2.355468,-4.487300,0.790749,-0.00000112,0.00003087,0.00000536,5.195772105546999,0.15478141706831,0.000002602576799958334,0.000001869150664,Alp,53,Aql,1,97338,,11.376272858234303,Alp,0.803,0.753
97725,98036,188512,7602,Gl 771A,60Bet Aql,Alshain (Beta Aquilae),19.921887,6.406763,13.6986,46.35,-481.32,-40.7,3.710,3.027,G8IVvar,0.855,6.563854,-11.925647,1.528534,-0.00001553,0.00003460,-0.00003641,5.215537811222483,0.11181911582943875,0.00000022471114093750002,-0.000002333505207,Bet,60,Aql,1,97725,Gl 771,5.360434578161428,,,
97987,98298,226868,,,,Cygnus X-1,19.972688,35.201604,595.2381,-3.82,-7.62,-2.7,8.840,-0.033,B0Ib,0.730,240.174990,-422.950898,343.128080,-0.00000444,-0.00001450,-0.00001956,5.228837432951027,0.6143838937504825,-0.00000001851988259722222,-0.000000036942802,,,Cyg,1,97987,,89.78421709097269,V1357,8.883,8.793
100128,100453,194093,7796,,37Gam Cyg,Sadr (Gamma Cygni),20.370473,40.256679,561.7978,2.43,-0.93,-8.0,2.230,-6.518,F8Ib,0.673,249.318228,-348.795593,363.040966,0.00000270,0.00000760,-0.00000722,5.332977255083509,0.7026115975482887,0.000000011780972437500002,-0.000000004508767,Gam,37,Cyg,1,100128,,35253.318119588555,,,
100425,100751,193924,7790,,Alp Pav,Peacock (Alpha Pavonis),20.427459,-56.735090,54.8246,7.71,-86.15,2.0,1.940,-1.755,B2IV,-0.118,17.850262,-24.200974,-45.841245,-0.00000905,0.00001572,-0.00001427,5.347896379067429,-0.9902141215861188,0.00000003737913477083334,-0.000000417666985,Alp,,Pav,1,100425,,438.5306977749856,,,
101767,102098,197345,7924,,50Alp Cyg,Deneb (Alpha Cygni),20.690532,45.280338,432.9004,1.56,1.55,-5.0,1.250,-6.932,A2Ia,0.092,197.250632,-232.113407,307.600832,-0.00000133,0.00000662,-0.00000134,5.416768542177067,0.790290982752855,0.000000007563093416666667,0.000000007514612,Alp,50,Cyg,1,101767,,51617.86054966733,Alp,1.294,1.224
102157,102488,197989,7949,Gl 806.1A,53Eps Cyg,Gienah (Epsilon Cygni),20.770178,33.970256,22.2916,356.16,330.28,-10.9,2.480,0.739,K0III,1.021,12.262597,-13.834612,12.455654,0.00000944,0.00004737,0.00002337,5.43761981873354,0.59289281587296,0.0000017267124046666668,0.000001601242624,Eps,53,Cyg,1,102157,Gl 806.1,44.09608164506378,,,
104751,105090,202560,,Gl 825,,Lacaille 8760,21.287725,-38.867362,3.9462,-3259.00,-1146.99,28.2,6.690,8.709,M1/M2V,1.397,2.330004,-2.003156,-2.476477,-0.00003405,-0.00005295,-0.00003518,5.573113374318819,-0.6783634426887974,-0.000015800077849305555,-0.000005560764434,,,Mic,1,104751,,0.028602236939542804,AX,6.707,6.667
104861,105199,203280,8162,Gl 826,5Alp Cep,Alderamin (Alpha Cephei),21.309630,62.585573,15.0376,149.91,48.27,-11.5,2.450,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,0.00000057,0.00001386,-0.00000882,5.578848152361649,1.0923243046711761,0.0000007267841885208333,0.000000234019563,Alp,5,Cep,1,104861,,20.62528697846573,,,
105936,106278,204867,8232,,22Bet Aqr,Sadalsuud (Beta Aquarii),21.525982,-5.571172,164.7446,22.79,-6.70,7.0,2.900,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,0.00001625,0.00001053,-0.00000602,5.635488811779081,-0.097235298222015,0.00000011048903779861111,-0.000000032482516,Bet,22,Aqr,1,105936,,1635.3096517445822,,,
106972,107315,206778,8308,,8Eps Peg,Enif (Epsilon Pegasi),21.736433,9.875011,211.4165,30.02,1.38,5.0,2.380,-4.246,K2Ibvar,1.520,172.769915,-116.330918,36.257820,0.00002116,0.00002284,0.00000227,5.690584775484336,0.17235145954124498,0.00000014554106690277777,0.000000006690428,Eps,8,Peg,1,106972,,4349.106072324538,Eps,2.404,2.364
108728,109074,209750,8414,,34Alp Aqr,Sadalmelik (Alpha Aquarii),22.096399,-0.319851,160.5136,17.90,-9.93,8.0,2.950,-3.078,G2Ib,0.969,140.987693,-76.722268,-0.896054,0.00001381,0.00000834,-0.00000777,5.784823674339427,-0.0055824472424825,0.00000008678164881944445,-0.000000048141998,Alp,34,Aqr,1,108728,,1483.2009671818741,,,
108922,109268,209952,8425,Gl 848.2,Alp Gru,Alnair (Alpha Gruis),22.137209,-46.960975,30.9693,127.60,-147.91,10.9,1.730,-0.725,B7IV,-0.070,18.672505,-9.904001,-22.635193,0.00000136,0.00002096,-0.00002330,5.795507642944743,-0.8196236395192475,0.0000006186222563888889,-0.000000717087914,Alp,,Gru,1,108922,,169.82436524617444,,,
110547,110893,239960,,Gl 860A,,Kruger 60,22.466642,57.695875,4.0010,-870.23,-471.10,-33.3,9.590,11.579,M2V,1.613,1.968033,-0.835470,3.381486,-0.00001624,-0.00001144,-0.00003367,5.881753022801692,1.0069829823740712,-0.000004218994092298611,-0.000002283957249,,,Cep,1,110547,Gl 860,0.002034229743211725,DO,9.628,9.548
111804,112158,215182,8650,,44Eta Peg,Matar (Eta Pegasi),22.716704,30.221245,65.7030,13.11,-26.11,4.0,2.930,-1.158,G2II-III..,0.852,53.599160,-18.717064,33.070991,0.00000867,0.00000140,-0.00000513,5.947219325141893,0.5274602313825538,0.00000006355907352083334,-0.000000126584851,Eta,44,Peg,1,111804,,253.04630494613966,,,
111893,112247,215441,,,,Babcock's star,22.735418,55.589226,100000.0000,4.96,-0.98,0.0,8.830,-11.170,A0p,0.031,53443.383418,-18369.410721,82500.724352,0.00115224,0.00214649,-0.00026848,5.952118392409138,0.9702150174272276,0.000000024046758555555555,-0.000000004751174,,,Lac,1,111893,,2558585.886905648,GL,8.907,8.757
113008,113368,216956,8728,Gl 881,24Alp PsA,Fomalhaut (Alpha Piscis Austrini),22.960838,-29.622236,7.7036,329.22,-164.22,6.1,1.170,1.737,A3V,0.145,6.450517,-1.799476,-3.807757,0.00000561,0.00001120,-0.00000841,6.011133383906492,-0.5170055514089774,0.000001596103599125,-0.000000796161026,Alp,24,PsA,1,113008,,17.587333541355722,,,
113521,113881,217906,8775,,53Bet Peg,Scheat (Beta Pegasi),23.062901,28.082789,60.0962,187.76,137.61,9.0,2.440,-1.454,M2II-IIIvar,1.655,51.433435,-12.877612,28.290136,0.00000286,0.00005567,0.00003970,6.037853304003958,0.49013713158091876,0.000000910286166611111,0.000000667152105,Bet,53,Peg,1,113521,,332.35330357747745,Bet,2.584,2.384
113603,113963,218045,8781,,54Alp Peg,Markab (Alpha Pegasi),23.079348,15.205264,40.8831,61.10,-42.56,-4.0,2.490,-0.568,B9.5III,-0.002,38.311434,-9.417123,10.722722,0.00000121,0.00001217,-0.00000921,6.042159145935139,0.2653819265538575,0.0000002962211588194444,-0.000000206336702,Alp,54,Peg,1,113603,,146.96028989796503,,,
113687,114046,217987,,Gl 887,,Lacaille 9352,23.097531,-35.853073,3.2759,6767.26,1326.66,9.5,7.350,9.773,M2/M3V,1.483,2.581532,-0.621353,-1.918773,0.00004484,0.00009974,0.00001138,6.046919538269939,-0.6257541624947276,0.00003280860227876389,0.000006431829174,,,,1,113687,,0.010734949358052354,,,
118084,7751,10361,487,Gl 66A,,p Eridani,1.663003,-56.194620,8.1466,268.80,25.41,19.5,5.800,6.245,K2 V,0.86,4.110128,1.912046,-6.770100,0.00000634,0.00001466,-0.00001601,0.43537304995866666,-0.9807811326846,0.0000013031791733333335,0.000000123186308,,,,1,118084,Gl 66,0.27669416454115103,,,
26142,26207,36861,1879,,39Lam Ori,Meissa (Lambda Orionis),5.585633,9.934158,336.7003,-1.03,-1.86,34.0,3.390,-4.246,O...,-0.160,35.907504,329.702779,58.086365,0.00000544,0.00003439,0.00000301,1.462315173306167,0.17338377209657752,-0.000000004993580909722223,-0.000000009017534,Lam,39,Ori,1,26142,,4349.106072324538,,,
102287,102618,198001,7950,,2Eps Aqr,Albali (Epsilon Aquarii),20.794598,-9.495776,63.6943,31.89,-35.32,-16.0,3.780,-0.241,A1V,0.000,41.969653,-46.744809,-10.507937,-0.00000466,0.00001993,-0.00000806,5.444012900811973,-0.16573255031667125,0.00000015460708272916668,-0.000000171236191,Eps,2,Aqr,1,102287,,108.74267195462436,,,
110049,110395,212061,8518,Wo 9779,48Gam Aqr,Sadalachbia (Gamma Aquarii),22.360938,-1.387331,50.2008,129.24,8.90,-25.6,3.860,0.356,A0V,-0.057,45.635919,-20.880207,-1.215412,-0.00001067,0.00003947,0.00000280,5.8540797645155065,-0.02421350245135125,0.0000006265732007500001,0.000000043148417,Gam,48,Aqr,1,110049,,62.7480161997852,,,
112776,113136,216627,8709,,76Del Aqr,Skat (Delta Aquarii),22.910837,-15.820820,49.2368,-44.08,-24.81,18.0,3.270,-0.191,A3V,0.066,45.459019,-13.325406,-13.423467,0.00001249,-0.00001462,-0.00001072,5.998043116073634,-0.27612540246989753,-0.0000002137058703888889,-0.000000120282274,Del,76,Aqr,1,112776,,103.8484455008274,,,
